Player Name,Team,World,Vehicle Type,Companion,Kart Racing Rank,Platforming Rank,Boss Battle Rank,Power-Ups Used,Kart Role,Team Points,Lives Lost,Participation in Battle Mode,Mushroom Cup Participation,Power-Ups Owned,Coins Spent in Toad Town,Levels Completed,Times Hit by Enemies,Primary Game
Bowser,Tricksters,kOOPA kINGDOM,Comet Bike,Koopa Troopa,A,B,C,28,Ite/m Specialist,180.0,5.0,Yes,Yes,"Green Shell, Red Shell",165,64,0.0,Super Mario Bros.
Luigi,Mushroom Royalty,sTAR wORLD,                           Standard Kart         ,Koopa Troopa,C,C,B,26,Item Specialist,50.0,2.97,Yes,No,"1-Up Mushroom, Red Shell, Super Mushroom",52,39,2.0,Mario Party Superstars
Daisy,Green Caps,mUSHROOM kINGDOM,Pipe Frame,lUMA,S,B,B,30,Blocker,66.0,2.32,No,No,"1-Up Mushroom, Super Mushroom",200,64,10.0,Mario Party Superstars
Bowser Jr.,Green Caps,Yoshi's Island,Pipe Frame,Goomba,B,C,C,8,Driver,-11.0,3.0,Yes,,"Fire Flower, 1-Up Mushroom, Red Shell",165,77,2.0,Mario Kart 8 Deluxe
Toad,Dino Buddies,Yoshi's Island,Comet Bike,gOOMBA,B,S,S,17,Blocker,57.0,0.0,Yes,No,Green Shell,335,86,3.0,                           Super Mario Bros.                           
Luigi,Dino Buddies,tOAD tOWN,Comet Bike,Luma,D,C,D,20,Drifter,52.0,1.650128,Yes,Yes,"Banana Peel, Fire Flower",352,80,9.0,Super Mario Bros.
Toadette,Green Caps,dONUT pLAINS,Standard Kart,lUMA,S,B,B,30,Item Specialist,198.0,2.0,No,No,"Red Shell, Fire Flower, Banana Peel",408,50,0.0,Super Mario Bros.
Peach,Tricksters,mUSHROOM kINGDOM,Comet Bike,kOOPA tROOPA,B,A,S,21,Speedster,63.95168,5.0,Yes,,"Fire Flower, Super Star",253,95,10.0,Super Mario Odyssey
Yoshi,Dino Buddies,sTAR wORLD,                           Circuit Special                           ,tOAD,,S,C,23,Blocke#r,72.674,2.0,No,No,Super Mushroom,153,76,7.0,Mario Kart 8 Deluxe
Peach,Koopa Clan,tOAD tOWN,                           Pipe Frame                           ,Yoshi,C,D,S,19,Driver,127.0,5.0,No,Yes,"Super Mushroom, Red Shell",345,70,6.0,                           Super Mario World                           
Peach,Sarasaland Stars,Koopa Kingdom,Scooter,tOAD,D,D,B,20,Speedster,63.0,2.0,No,Yes,"Super Mushroom, 1-Up Mushroom, Green Shell",246,27,5.0,Mario Tennis Aces
,Sarasaland Stars,                  Toad Town                  ,                  Mach 8                           ,gOOMBA,A,S,C,10,Drifter,63.0,4.0,No,No,"Banana Peel, Super Star, Green Shell",395,40,10.0,Super Mario Odyssey
Bowser,Tricksters,Toad Town,Pipe Frame,tOAD,,B,C,21,Driver,-83.85887,5.0,No,Yes,"Super Star, Red Shell",190,62,10.0,Super Mario Odyssey
Bowser,Green Caps,Mushroom Kingdom,Pipe Frame,Polterpup,,B,A,26,Driver,-100.0,4.35,Yes,Yes,"Red Shell, 1-Up Mushroom",289,48,9.0,                           Super Mario Bros.         
Toadette,Dino Buddies,Koopa Kingdom,Comet Bike,sHY gUY,,C,D,18,Item Specialist,-83.0,5.0,Yes,Yes,"Banana Peel, 1-Up Mushroom",363,55,1.0,Mario Strikers
Peach,Sarasaland Stars,Toad Town,                  Biddybuggy                  ,Koopa Troopa,A,S,A,23,Driver,65.0,4.0,Yes,No,"1-Up Mushroom, Super Mushroom, Super Star",479,48,4.0,Mario Kart 8 Deluxe
,Tricksters,                  Star World                           ,Standard Kart,Goomba,B,S,S,7,Blocker,119.0,2.0,No,Yes,"Green Shell, 1-Up Mushroom",217,31,5.0,Super Mario Bros.
Wario,Tricksters,yOSHI'S iSLAND,Pipe Frame,Polterpup,A,D,D,11,Drifter,-85.0,4.0,Yes,No,"Green Shell, 1-Up Mushroom, Red Shell",299,25,8.0,Mario Tennis Aces
Bowser,Tricksters,Mushroom Kingdom,Pipe Frame,Shy Guy,C,C,A,19,Blocker,43.0,0.0,No,,Fire Flower,430,43,9.0,Mario Tennis Aces
Bowser Jr.,Mushroom Royalty,yOSHI'S iSLAND,Biddybuggy,Toad,C,B,D,27,Driver,183.0,3.0,No,No,"Banana Peel, Fire Flower, Red Shell",319,36,5.0,Super Mario Bros.
Toad,Sarasaland Stars,Koopa Kingdom,Circuit Special,Shy Guy,B,C,D,11,B&locker,61.0,5.0,No,,"Fire Flower, 1-Up Mushroom",194,54,9.0,         Mario Tennis Aces                           
Mario,,Toad Town,         Standard Kart                           ,tOAD,A,C,B,18,Drifter,200.0,1.0,No,No,Fire Flower,37,87,5.0,         Super Mario World                  
Yoshi,Red Caps,Mushroom Kingdom,Mach 8,kOOPA tROOPA,A,D,C,6,Blocker,76.0,3.0,Yes,No,"1-Up Mushroom, Super Star",334,67,2.0,                           Mario Party Superstars         
Bowser Jr.,SARASALAND STARS,         yOSHI'S iSLAND                           ,Mach 8,yOSHI,C,C,D,16,Drifter,178.0,2.0,Yes,Yes,"Banana Peel, Red Shell",380,31,4.0,                  Super Mario World                  
Waluigi,Dino Buddies,Yoshi's Island,         Biddybuggy                  ,Luma,B,S,S,23,Driver,-66.46,0.0,No,Yes,"Banana Peel, Super Mushroom",187,33,2.0,Mario Party Superstars
,Toad Brigade,Donut Plains,Standard Kart,Yoshi,,S,B,25,Blocke[r,33.0,0.51313,No,,"Fire Flower, 1-Up Mushroom, Super Mushroom",194,66,6.0,                           Super Mario Bros.         
Bowser Jr.,GREEN CAPS,Donut Plains,                           Comet Bike                  ,Toad,C,B,D,26,Driver,18.0,1.0,No,,"Fire Flower, Banana Peel",360,42,7.0,Mario Tennis Aces
,Mushroom Royalty,Mushroom Kingdom,Mach 8,pOLTERPUP,D,S,B,27,Item Specialist,182.0,1.0,Yes,Yes,"Red Shell, 1-Up Mushroom",280,31,2.0,Mario Strikers
Waluigi,RED CAPS,Donut Plains,Mach 8,Toad,D,B,C,10,D]river,-21.0,2.0,No,No,"Super Star, 1-Up Mushroom",168,25,7.0,Mario Tennis Aces
,Red Caps,                  Mushroom Kingdom         ,Circuit Special,gOOMBA,C,B,S,15,Driver,-87.0,1.0,No,Yes,Super Mushroom,306,25,10.0,Super Mario Bros.
,Mushroom Royalty,                           Toad Town         ,Standard Kart,Yoshi,,A,D,26,Drifter,154.4,0.0,No,,"Super Mushroom, Fire Flower",322,83,3.0,Mario Party Superstars
,Red Caps,Yoshi's Island,Pipe Frame,kOOPA tROOPA,A,B,D,20,Speedster,17.0,5.0,Yes,Yes,"Red Shell, Banana Peel, Super Star",15,71,8.2,Mario Party Superstars
Toad,Koopa Clan,kOOPA kINGDOM,                  Scooter                  ,lUMA,S,B,S,28,Blocker,95.0,4.0,Yes,Yes,1-Up Mushroom,138,47,2.0,Mario Party Superstars
,Green Caps,Mushroom Kingdom,Standard Kart,lUMA,,C,C,19,Drifter,79.0,2.2042,No,Yes,"Banana Peel, Super Mushroom",446,97,3.0,Super Mario World
,Sarasaland Stars,                           Yoshi's Island                           ,Biddybuggy,Luma,C,D,D,8,Speedster,175.0,4.0,Yes,,"Green Shell, 1-Up Mushroom, Red Shell",462,75,0.0,Mario Kart 8 Deluxe
,Green Caps,                  Yoshi's Island                  ,Biddybuggy,kOOPA tROOPA,C,D,A,18,Drifter,56.0,1.0,Yes,Yes,"1-Up Mushroom, Red Shell",62,45,10.0,Super Mario Odyssey
,Tricksters,Koopa Kingdom,Comet Bike,gOOMBA,C,B,C,21,Blocker,-100.0,1.0,No,,Super Mushroom,66,60,9.0,                           Super Mario World                           
Mario,Dino Buddies,Yoshi's Island,Scooter,yOSHI,S,C,C,28,Item Specialist,157.492,0.0,No,Yes,"Super Star, Banana Peel, 1-Up Mushroom",232,59,0.0,                  Mario Strikers                           
Mario,Koopa Clan,dONUT pLAINS,Standard Kart,lUMA,B,S,B,20,Blocker,54.72,3.0,No,Yes,Red Shell,222,38,6.0,         Mario Tennis Aces         
,TOAD BRIGADE,Toad Town,Mach 8,tOAD,S,A,S,7,Driver,165.0,3.365,No,,1-Up Mushroom,82,86,10.0,Super Mario World
MarYio,Green Caps,Donut Plains,Comet Bike,gOOMBA,D,B,A,25,Speedster,10.0,1.77,Yes,Yes,Red Shell,335,50,2.0,         Mario Strikers         
,Green Caps,                  Yoshi's Island         ,                  Pipe Frame         ,Polterpup,C,A,S,5,Driver,126.212,5.0,No,No,"Super Star, Banana Peel",140,86,8.0,Super Mario World
Mario,Mushroom Royalty,Star World,Comet Bike,pOLTERPUP,A,D,S,16,Drifter,25.36298,4.0,Yes,Yes,"Fire Flower, Green Shell",450,34,4.0,Super Mario World
,Dino Buddies,yOSHI'S iSLAND,Mach 8,sHY gUY,,C,C,19,Drifter,143.9574,2.8,No,,"1-Up Mushroom, Banana Peel, Super Mushroom",108,41,8.0,Mario Strikers
Peach,Red Caps,                           Toad Town         ,Scooter,yOSHI,C,D,S,30,Speedster,151.0,0.2193,No,No,"Banana Peel, Green Shell, Red Shell",394,89,0.0,Super Mario Bros.
,RED CAPS,Mushroom Kingdom,Pipe Frame,gOOMBA,S,B,S,6,Blocker,-27.0,3.0,No,No,Red Shell,58,30,10.0,Super Mario Odyssey
Daisy,DINO BUDDIES,                  Yoshi's Island                           ,Scooter,pOLTERPUP,D,D,S,6,Item Specialist,-80.0,0.0,No,Yes,"Banana Peel, Super Star",257,69,6.0,         Mario Strikers                           
Daisy,KOOPA CLAN,Toad Town,Standard Kart,tOAD,S,S,C,19,Item Specialist,198.0,2.0,Yes,No,"1-Up Mushroom, Green Shell",178,46,7.0,Mario Strikers
,Tricksters,Toad Town,Scooter,yOSHI,,A,B,13,Drifter,117.0,2.0,Yes,No,"Green Shell, Super Mushroom",97,49,9.0,Super Mario World
Waluigi,Red Caps,Yoshi's Island,Pipe Frame,Luma,D,D,S,6,Blocker,131.0,5.0,Yes,No,"1-Up Mushroom, Green Shell, Fire Flower",376,42,1.0,                           Mario Kart 8 Deluxe                           
Peach,Toad Brigade,Mushroom Kingdom,Scooter,Polterpup,A,B,D,29,Blocker,126.0,0.0,No,Yes,Super Mushroom,111,35,6.0,Super Mario Bros.
Bowser,MUSHROOM ROYALTY,Yoshi's Island,Circuit Special,Yoshi,,S,A,13,Item Speci!alist,16.0,3.0,Yes,Yes,"Green Shell, Fire Flower",98,62,5.0,Mario Kart 8 Deluxe
Mario,Koopa Clan,Toad Town,                           Comet Bike                           ,gOOMBA,A,S,C,23,Item Specialist,-41.0,4.8,No,No,"Super Mushroom, Fire Flower",54,35,10.0,Mario Strikers
Mario,Mushroom Royalty,Yoshi's Island,Standard Kart,Goomba,C,C,B,8,Blocker,181.0,0.6,Yes,No,1-Up Mushroom,261,87,1.0,Super Mario World
Peach,Tricksters,Koopa Kingdom,Scooter,lUMA,D,S,A,22,Drifter,-32.59465,4.0,Yes,Yes,Green Shell,344,67,8.0,Mario Kart 8 Deluxe
Wario,Toad Brigade,                           Star World                  ,Comet Bike,Goomba,A,C,D,22,Item Specialist,-5.6,4.0,No,Yes,"Super Mushroom, Green Shell",384,51,10.0,Super Mario Bros.
Mario,MUSHROOM ROYALTY,Yoshi's Island,Standard Kart,Luma,S,C,B,17,Driver,125.757284,4.0,No,Yes,"Fire Flower, Super Star",152,37,0.0,Mario Strikers
Daisy,RED CAPS,mUSHROOM kINGDOM,Scooter,Shy Guy,S,C,S,18,Speedster,-78.475,0.0,No,Yes,Fire Flower,223,62,10.0,Mario Tennis Aces
,Tricksters,Star World,Pipe Frame,Goomba,,D,D,19,Drifter,88.19334,5.0,Yes,Yes,"Banana Peel, Super Mushroom, 1-Up Mushroom",337,49,2.0,Super Mario Bros.
Luigiu,RED CAPS,                  Toad Town                  ,                  Pipe Frame                           ,gOOMBA,C,D,C,28,Blocker,161.283943,1.0,No,,"1-Up Mushroom, Fire Flower, Banana Peel",32,44,5.0,Mario Party Superstars
Wario,Mushroom Royalty,Koopa Kingdom,Biddybuggy,pOLTERPUP,B,D,C,10,Speedster,-87.0,0.0,Yes,No,1-Up Mushroom,471,60,5.0,Mario Party Superstars
Peach,Red Caps,Koopa Kingdom,Circuit Special,pOLTERPUP,,C,C,9,Driver,141.0,4.0,No,No,"Fire Flower, Super Star, Green Shell",93,26,10.0,Super Mario Bros.
Waluigi,Dino Buddies,Mushroom Kingdom,Mach 8,yOSHI,,B,S,22,Speedster,80.0,5.0,No,No,"1-Up Mushroom, Super Mushroom, Green Shell",406,72,2.0,Mario Party Superstars
,Sarasaland Stars,tOAD tOWN,Comet Bike,tOAD,S,C,S,22,Speedster,196.0,2.0,No,No,"Super Mushroom, Super Star",60,81,6.0,Super Mario Bros.
Waluigi,TRICKSTERS,                  Koopa Kingdom                           ,Circuit Special,gOOMBA,D,B,C,11,Blocker,27.0,4.289389,Yes,,"Banana Peel, Red Shell, 1-Up Mushroom",3,78,3.0,Mario Party Superstars
Peach,Green Caps,         yOSHI'S iSLAND                  ,Standard Kart,Shy Guy,D,C,B,28,D(rifter,25.0217,4.0,No,No,Super Mushroom,345,59,5.0,Super Mario World
Toadette,Green Caps,Toad Town,Scooter,Shy Guy,S,C,S,11,Blocker,80.0,0.0,Yes,No,1-Up Mushroom,429,78,7.0,Mario Tennis Aces
,TOAD BRIGADE,Mushroom Kingdom,Biddybuggy,yOSHI,B,D,D,6,Driver,45.0,3.0,Yes,No,"Fire Flower, Green Shell, Super Star",356,72,3.0,Super Mario World
Toad,Tricksters,Yoshi's Island,                  Scooter                           ,Toad,S,D,D,7,Driver,53.0,5.0,No,Yes,"Fire Flower, Green Shell, Banana Peel",76,74,0.0,Super Mario Odyssey
,Koopa Clan,         Toad Town                           ,Comet Bike,Yoshi,C,D,A,22,Drifter,128.0,0.0,Yes,Yes,Red Shell,44,44,10.0,                           Super Mario Odyssey                  
Bowser,Green Caps,Yoshi's Island,Biddybuggy,tOAD,D,A,C,28,Speedster,174.0,0.0,Yes,No,1-Up Mushroom,317,41,9.0,Mario Party Superstars
,TRICKSTERS,         Star World         ,Scooter,Shy Guy,A,S,D,29,Drifter,87.69,0.14667,No,,"Red Shell, Super Mushroom, Super Star",470,56,1.0,Super Mario Bros.
,Mushroom Royalty,Yoshi's Island,Standard Kart,Koopa Troopa,D,D,S,17,Item Speciali_st,146.0,2.0,Yes,Yes,"Super Star, Super Mushroom",73,72,1.0,Super Mario Odyssey
Daisy,Tricksters,Koopa Kingdom,Circuit Special,lUMA,S,B,A,18,Driver,104.0,1.0,Yes,Yes,"Red Shell, Super Mushroom",89,72,6.0,Super Mario Odyssey
Toad,Green Caps,Mushroom Kingdom,Circuit Special,gOOMBA,,D,S,8,Item Specialist,-75.0,4.0,No,,Green Shell,54,58,2.0,Mario Kart 8 Deluxe
Bowser,Red Caps,dONUT pLAINS,Pipe Frame,Koopa Troopa,S,A,C,24,Blocker,-21.0,3.0,Yes,No,"1-Up Mushroom, Super Mushroom",408,90,1.0,Mario Party Superstars
Peach,Koopa Clan,Koopa Kingdom,Mach 8,pOLTERPUP,,S,B,9,Item Specialist,26.0,1.0,Yes,,1-Up Mushroom,345,40,1.0,                           Super Mario Bros.         
,Sarasaland Stars,kOOPA kINGDOM,Scooter,Polterpup,B,D,D,17,Driver,186.0,5.022043,Yes,No,Super Star,481,100,3.0,                  Super Mario World         
Peach,Dino Buddies,kOOPA kINGDOM,Biddybuggy,lUMA,D,C,S,10,Blocker,-6.418,0.0,No,,"Red Shell, Fire Flower, Banana Peel",244,70,5.0,                  Mario Party Superstars                           
Mario,Koopa Clan,Mushroom Kingdom,Pipe Frame,pOLTERPUP,,S,S,7,Item Specialist,-32.64,3.0,No,No,"Red Shell, Super Star",5,54,1.0,Mario Kart 8 Deluxe
,Dino Buddies,                  Toad Town                  ,Pipe Frame,gOOMBA,,C,B,19,Blocker,147.0,1.0,No,Yes,"Fire Flower, Banana Peel",213,61,4.0,Super Mario Odyssey
,,Toad Town,Biddybuggy,Toad,S,D,D,6,Item Specialist,-19.0,2.0,No,Yes,"Red Shell, 1-Up Mushroom",272,92,8.0,Super Mario Odyssey
,Toad Brigade,Mushroom Kingdom,Biddybuggy,Polterpup,D,S,C,24,Drifter,174.889,2.0,No,Yes,"Super Star, 1-Up Mushroom",222,80,2.0,Mario Strikers
Daisy,Red Caps,kOOPA kINGDOM,Biddybuggy,Koopa Troopa,,B,C,13,Item Specialist,127.0,4.6849,Yes,,"1-Up Mushroom, Banana Peel",111,96,9.0,Mario Strikers
,Green Caps,Yoshi's Island,Biddybuggy,Yoshi,,D,B,14,Drifter,177.0,4.264,Yes,Yes,"Super Star, Red Shell",432,57,8.0,                  Super Mario World                           
Yoshi,Green Caps,Mushroom Kingdom,Scooter,kOOPA tROOPA,C,S,S,7,Speedster,-62.193865,0.0,Yes,No,"Fire Flower, 1-Up Mushroom, Green Shell",449,100,7.0,Mario Kart 8 Deluxe
,Koopa Clan,Yoshi's Island,Pipe Frame,yOSHI,B,C,C,25,Item Specialist,11.0,4.0,No,No,"Super Star, Super Mushroom",464,73,5.0,Mario Kart 8 Deluxe
Wario,Mushroom Royalty,Toad Town,Standard Kart,yOSHI,,A,B,23,Speedster,164.0,0.0,Yes,Yes,"1-Up Mushroom, Green Shell",201,99,4.0,Super Mario Bros.
Wario,RED CAPS,Mushroom Kingdom,Standard Kart,lUMA,S,A,B,16,Speedster,26.0,0.0,Yes,,1-Up Mushroom,349,55,6.0,Super Mario Bros.
Mario,GREEN CAPS,Koopa Kingdom,                           Circuit Special                           ,pOLTERPUP,C,D,A,8,Speedster,-16.0,2.0,No,No,"Banana Peel, Fire Flower, 1-Up Mushroom",454,69,9.0,Mario Tennis Aces
Peach,Dino Buddies,kOOPA kINGDOM,         Standard Kart                  ,lUMA,,C,B,18,Item Specialist,17.03688,1.0,Yes,Yes,"Super Mushroom, Green Shell, Red Shell",171,78,6.0,Mario Party Superstars
Waluigi,Koopa Clan,Mushroom Kingdom,Circuit Special,Koopa Troopa,D,B,D,18,Drifter,-4.0,2.0,Yes,Yes,"Super Star, Fire Flower, Green Shell",393,34,4.0,         Super Mario Bros.                           
Wario,Sarasaland Stars,Koopa Kingdom,                           Standard Kart                  ,Luma,B,D,A,22,Speedster,-46.0,3.0,No,Yes,"Fire Flower, Super Mushroom",190,76,2.0,Mario Kart 8 Deluxe
Yoshi,,Mushroom Kingdom,Comet Bike,kOOPA tROOPA,D,A,B,12,Drifter,145.0,3.0,No,,"1-Up Mushroom, Red Shell",120,62,9.0,Mario Strikers
Toadette,Mushroom Royalty,Donut Plains,                  Standard Kart                  ,lUMA,A,B,D,24,Speedster,150.0,1.0,No,Yes,"Red Shell, Super Mushroom",459,54,1.0,Mario Party Superstars
Waluigi,Tricksters,         Donut Plains                           ,                           Circuit Special                  ,Polterpup,B,S,C,29,Driver,133.0,1.9752,Yes,Yes,Fire Flower,366,51,8.0,Mario Strikers
,Red Caps,yOSHI'S iSLAND,                           Circuit Special                  ,Polterpup,S,C,B,21,Blocker,16.28187,4.0,No,No,"Red Shell, Fire Flower",287,90,4.0,                  Mario Strikers         
Mario,Toad Brigade,Donut Plains,Pipe Frame,Toad,,B,A,23,Blocker,-24.0,1.0,No,Yes,"Banana Peel, Fire Flower, Red Shell",406,41,4.0,Mario Party Superstars
Daisy,TOAD BRIGADE,                           Mushroom Kingdom         ,Biddybuggy,Yoshi,A,B,A,24,Speedster,-16.0,3.0,No,No,Red Shell,23,39,8.0,Super Mario Bros.
,TRICKSTERS,yOSHI'S iSLAND,Pipe Frame,lUMA,S,C,A,10,Driver,71.0,1.0,No,,Super Star,112,54,8.0,                           Mario Strikers         
Mario,Dino Buddies,                  Toad Town                           ,                           Scooter                  ,gOOMBA,,D,B,9,Speedster,16.0,5.0,Yes,Yes,"Super Mushroom, Super Star, Fire Flower",178,52,8.0,Mario Strikers
Yhoshi,Sarasaland Stars,sTAR wORLD,                  Mach 8                           ,kOOPA tROOPA,,B,A,24,Blocker,-69.0,0.0,Yes,Yes,"Super Star, Green Shell",336,72,9.0,         Super Mario Bros.                           
,Green Caps,Yoshi's Island,Standard Kart,Goomba,B,S,C,28,Driver,-2.0,4.0,No,,Banana Peel,309,60,5.0,Super Mario World
Daisy,Koopa Clan,Koopa Kingdom,Comet Bike,pOLTERPUP,,D,D,24,Speedster,37.0,5.41,No,Yes,"1-Up Mushroom, Red Shell, Banana Peel",235,86,1.0,Mario Strikers
Toad,MUSHROOM ROYALTY,Koopa Kingdom,Pipe Frame,lUMA,S,C,S,23,Item Specialist,-66.0,0.0,Yes,Yes,"1-Up Mushroom, Red Shell",477,38,7.0,Super Mario World
Toadette,Tricksters,Toad Town,Biddybuggy,sHY gUY,D,D,B,9,"Item Spec""ialist",91.0,5.0,No,,"Green Shell, Red Shell, Banana Peel",161,33,6.0,Mario Party Superstars
Luigi,Mushroom Royalty,                  Mushroom Kingdom                  ,Mach 8,gOOMBA,,D,B,16,Drifter,122.5,1.0,Yes,No,"Fire Flower, Super Mushroom, Banana Peel",109,98,8.0,Super Mario Odyssey
Daisy,Koopa Clan,Mushroom Kingdom,Biddybuggy,kOOPA tROOPA,A,S,S,17,Blocker,56.0,5.0,No,Yes,"Banana Peel, Super Star",209,35,1.0,Super Mario Bros.
Luigi,TRICKSTERS,Toad Town,Comet Bike,kOOPA tROOPA,A,S,D,9,Driver,-23.0,0.2702,No,No,"Banana Peel, Green Shell, Super Star",77,80,5.0,                  Mario Strikers                           
,Koopa Clan,Yoshi's Island,Biddybuggy,Luma,C,S,S,8,Driver,26.0,0.0,No,No,"1-Up Mushroom, Fire Flower",122,54,1.0,Super Mario Bros.
Peach,Tricksters,                  Donut Plains         ,Scooter,Yoshi,C,D,D,23,Blocker,-33.0,3.2193,No,,"Super Star, Super Mushroom, 1-Up Mushroom",495,74,3.0,Mario Party Superstars
Toadette,Red Caps,Yoshi's Island,Pipe Frame,lUMA,B,D,D,6,Blocker,64.0,4.0,No,Yes,Super Star,250,90,8.0,Super Mario Bros.
Waluigi,,         mUSHROOM kINGDOM                           ,Pipe Frame,Toad,,C,B,8,Dr}ifter,190.0,4.718572,Yes,Yes,"Red Shell, Banana Peel",160,47,3.0,Mario Kart 8 Deluxe
Rosalina,Red Caps,Donut Plains,         Circuit Special         ,kOOPA tROOPA,,B,D,16,Blocker,10.0,1.0,Yes,Yes,"Super Star, 1-Up Mushroom, Green Shell",266,67,6.0,Super Mario Bros.
Bowser Jr.,Mushroom Royalty,                  Koopa Kingdom                           ,                           Standard Kart                  ,yOSHI,,B,A,10,Item Specialist,149.0,3.360332,No,Yes,"Banana Peel, Green Shell, Red Shell",260,32,6.0,                  Mario Tennis Aces                           
Bowser,Green Caps,Toad Town,Pipe Frame,Koopa Troopa,S,S,S,21,Blocker,-43.0,1.0,Yes,No,"Green Shell, Super Mushroom",207,27,6.0,                           Mario Strikers         
Bowser SJr.,Green Caps,                           Toad Town                           ,Pipe Frame,kOOPA tROOPA,,B,D,9,Driver,160.0,3.66,Yes,,"Green Shell, Fire Flower",157,74,9.0,                           Mario Tennis Aces                  
Yoshi,Sarasaland Stars,Koopa Kingdom,Standard Kart,Shy Guy,,C,A,29,Blo%cker,163.0,1.0,No,Yes,Banana Peel,434,97,8.0,Mario Tennis Aces
Wario,SARASALAND STARS,Donut Plains,Standard Kart,tOAD,B,A,C,11,Driver,11.526,4.0,No,No,"1-Up Mushroom, Super Star",180,63,4.0,Super Mario World
Toad,Sarasaland Stars,Koopa Kingdom,Standard Kart,Polterpup,,D,B,7,Item Specialist,109.7,2.0,No,No,Green Shell,102,54,6.0,Super Mario Odyssey
Luigi,Tricksters,Star World,Scooter,Goomba,,B,D,24,Speedst+er,159.0,2.0,Yes,No,Super Star,159,77,7.0,Super Mario Bros.
Rosalina,MUSHROOM ROYALTY,Toad Town,Biddybuggy,Koopa Troopa,,C,B,17,Driver,123.0,2.7712,No,,Super Mushroom,261,67,3.0,Mario Party Superstars
,Toad Brigade,Koopa Kingdom,Pipe Frame,Toad,S,C,D,30,Speedster,-18.0,0.0,No,Yes,"Banana Peel, Super Mushroom",22,53,6.0,         Mario Tennis Aces         
Bowser Jr.,Toad Brigade,Koopa Kingdom,Standard Kart,lUMA,S,D,B,13,Item Specialist,-91.0,3.0,Yes,No,Super Star,113,80,6.0,Mario Kart 8 Deluxe
Mario,Sarasaland Stars,Yoshi's Island,Scooter,Goomba,A,S,C,24,Drifter,19.0,2.0,Yes,,"Super Mushroom, Super Star, Fire Flower",435,53,5.0,Mario Tennis Aces
Toadette,Mushroom Royalty,Star World,Standard Kart,Luma,S,A,S,9,Speedster,108.0,0.0,Yes,No,"Super Mushroom, Super Star",165,72,9.0,Mario Tennis Aces
Luigi,Sarasaland Stars,Yoshi's Island,Standard Kart,Goomba,,D,C,30,Drifter,-29.0,0.0,Yes,Yes,"1-Up Mushroom, Super Mushroom, Banana Peel",438,59,7.0,Super Mario Odyssey
Rosalina,Toad Brigade,Donut Plains,Scooter,Yoshi,S,S,A,11,Item Specialist,-24.0,5.628,No,Yes,"1-Up Mushroom, Super Star, Green Shell",179,30,3.0,Mario Party Superstars
Wario,,tOAD tOWN,Comet Bike,Shy Guy,,S,S,20,Driver,31.0,0.0,No,,"Fire Flower, 1-Up Mushroom",345,100,5.0,Mario Kart 8 Deluxe
Toadette,GREEN CAPS,         Toad Town                           ,Comet Bike,kOOPA tROOPA,D,B,D,9,Speedster,140.0,1.0,No,,"Fire Flower, Banana Peel, Red Shell",325,93,8.0,Mario Strikers
Toadette,TRICKSTERS,Yoshi's Island,Scooter,Toad,B,C,C,15,Driver,45.0,0.0,Yes,No,Red Shell,215,82,0.0,Super Mario World
