Player Name,Team,World,Vehicle Type,Companion,Kart Racing Rank,Platforming Rank,Boss Battle Rank,Power-Ups Used,Kart Role,Team Points,Lives Lost,Participation in Battle Mode,Mushroom Cup Participation,Power-Ups Owned,Coins Spent in Toad Town,Levels Completed,Times Hit by Enemies,Primary Game
,Green Caps,Donut Plains,Standard Kart,Toad,C,C,A,28,Speedster,189.0,5.0,Yes,Yes,"Fire Flower, Green Shell",244,46,3.8933,Mario Party Superstars
Yoshi,Dino Buddies,Yoshi's Island,Comet Bike,Shy Guy,A,S,D,21,Drifter,128.0,1.0,Yes,Yes,"Fire Flower, Super Star",429,36,7.0,Super Mario World
Bowser Jr.,Koopa Clan,Koopa Kingdom,                           Pipe Frame                           ,Toad,S,B,C,10,Drifter,135.0,0.42,Yes,Yes,Red Shell,23,72,3.0,Super Mario Odyssey
Wario,Koopa Clan,Star World,         Comet Bike                  ,Shy Guy,,C,C,22,Blocker,77.0,0.0,Yes,,Red Shell,106,47,2.0,Super Mario World
,Green Caps,Star World,                           Circuit Special         ,Yoshi,B,C,C,20,Driver,22.0,2.0,No,No,"1-Up Mushroom, Super Mushroom, Red Shell",440,38,0.0,Super Mario World
Daisy,Green Caps,                           Yoshi's Island                  ,Pipe Frame,Yoshi,B,A,B,17,Speedste<r,76.0,4.0,No,No,"Fire Flower, 1-Up Mushroom",222,38,5.0,Super Mario Odyssey
Peach,Tricksters,Donut Plains,Mach 8,Yoshi,A,C,S,30,D>rifter,-2.0,0.0,Yes,,"1-Up Mushroom, Red Shell, Banana Peel",286,83,5.5037,Mario Party Superstars
Toad,Sarasaland Stars,Toad Town,                           Biddybuggy                           ,Toad,D,B,C,9,Drifter,25.0,1.0,Yes,,Super Mushroom,258,87,5.0,Super Mario Odyssey
Waluigi,Dino Buddies,                  Koopa Kingdom                           ,                  Pipe Frame                  ,Luma,S,A,D,12,Driver,173.0,3.0,No,Yes,"Fire Flower, Banana Peel, Super Mushroom",70,73,6.0,Mario Strikers
Luigi,,Donut Plains,Standard Kart,Goomba,A,D,B,27,Blocker,1.0,2.0,No,,"Red Shell, Fire Flower",446,30,1.0,Super Mario Odyssey
Wario,Green Caps,Donut Plains,Pipe Frame,Goomba,B,A,C,5,D;rifter,122.0,0.0,No,,"Super Star, Red Shell",103,80,3.0,Super Mario Odyssey
Toadette,Sarasaland Stars,kOOPA kINGDOM,Standard Kart,Yoshi,C,B,S,9,Item Specialist,148.0,4.0,No,,"1-Up Mushroom, Super Mushroom, Red Shell",430,81,3.0,Super Mario Bros.
Yoshi,Green Caps,Koopa Kingdom,         Comet Bike         ,kOOPA tROOPA,S,D,D,21,Driver,-59.0,0.0,Yes,,"Super Mushroom, Super Star, 1-Up Mushroom",108,55,9.0,Mario Strikers
Luigi,RED CAPS,Koopa Kingdom,Biddybuggy,Koopa Troopa,S,S,S,10,Speed~ster,13.0,0.0,Yes,,"Green Shell, Fire Flower, Banana Peel",222,56,1.0,Mario Strikers
Mario,,Donut Plains,Standard Kart,Toad,S,S,B,24,Item Specialist,90.0,4.0,No,Yes,Fire Flower,66,32,8.0,Mario Party Superstars
Yoshi,Tricksters,Toad Town,         Comet Bike                           ,Goomba,C,S,B,8,Blocker,199.0,3.0,Yes,Yes,"Fire Flower, 1-Up Mushroom, Super Star",277,29,10.0,Super Mario Odyssey
Bowser,Red Caps,Toad Town,Comet Bike,Yoshi,C,A,B,9,Item Specialist,-63.0,5.95,No,No,"Fire Flower, 1-Up Mushroom, Super Mushroom",389,69,1.0,Super Mario World
Wario,Dino Buddies,Donut Plains,         Standard Kart                  ,Luma,D,A,C,11,Driver,190.0,3.0,Yes,Yes,Super Star,271,65,9.0,Mario Tennis Aces
,DINO BUDDIES,Mushroom Kingdom,Mach 8,Koopa Troopa,S,B,B,23,Item Specialist,142.0,0.0,Yes,,"1-Up Mushroom, Super Mushroom, Red Shell",483,52,7.0,Mario Strikers
Daisy,Tricksters,Yoshi's Island,Mach 8,Koopa Troopa,A,B,B,9,Item Specialist,190.0,1.0,No,No,"Super Star, Green Shell",217,76,4.0,Mario Party Superstars
Bowser,Red Caps,Star World,Mach 8,Shy Guy,,S,D,18,Item Specialist,117.0,4.0,Yes,,"Fire Flower, Super Star",45,47,4.0,Super Mario World
Toadette,Tricksters,Toad Town,Standard Kart,Koopa Troopa,A,A,A,5,Speedster,147.0,0.0,No,Yes,"Super Star, Banana Peel",281,93,9.0,Super Mario World
Bowser Jr.,Sarasaland Stars,Toad Town,Standard Kart,Goomba,C,C,B,13,Item Specialist,-35.0,4.795,Yes,,"1-Up Mushroom, Super Mushroom",206,93,4.0,Super Mario World
Bowser,Dino Buddies,Yoshi's Island,Comet Bike,Yoshi,D,B,C,22,Drifter,193.0,2.0,No,Yes,"Banana Peel, Fire Flower, Super Mushroom",88,32,1.0,Mario Kart 8 Deluxe
Yoshi,Red Caps,Mushroom Kingdom,Standard Kart,Koopa Troopa,B,A,A,28,Driver,12.0,2.0,No,No,"Green Shell, 1-Up Mushroom, Banana Peel",385,99,9.0,Mario Kart 8 Deluxe
Mario,SARASALAND STARS,Yoshi's Island,Circuit Special,Yoshi,C,A,A,27,Blocker,-32.0,5.0,Yes,,"Super Mushroom, Red Shell",412,43,3.0,Mario Kart 8 Deluxe
Luigi,Koopa Clan,kOOPA kINGDOM,Standard Kart,Yoshi,S,A,C,26,Speedster,31.0,4.0,Yes,,Green Shell,231,44,3.0,Mario Strikers
,Mushroom Royalty,Toad Town,Scooter,Shy Guy,S,D,A,19,Speedster,31.0,0.0,No,No,"Fire Flower, Super Mushroom, Banana Peel",6,66,1.0,Mario Party Superstars
Luigi,,Yoshi's Island,Pipe Frame,Yoshi,C,A,S,8,Speedster,69.0,1.0,Yes,,"Green Shell, Fire Flower, Banana Peel",117,99,3.0,Mario Tennis Aces
Toad,TOAD BRIGADE,Yoshi's Island,Comet Bike,Polterpup,S,B,A,19,Driver,57.0,4.0,No,,"Super Star, Green Shell",411,38,1.0,Super Mario Bros.
Toadette,Dino Buddies,Mushroom Kingdom,Biddybuggy,Shy Guy,C,A,D,23,Dr*iver,164.0,2.0,Yes,,"Banana Peel, Super Mushroom, Super Star",457,56,1.0,Mario Party Superstars
Bowser Jr.,,kOOPA kINGDOM,                  Pipe Frame                  ,Koopa Troopa,D,D,A,17,Drifter,38.0,5.0,No,,"Green Shell, Red Shell",139,54,10.0,Super Mario Bros.
Toadette,Sarasaland Stars,Mushroom Kingdom,Standard Kart,Luma,C,B,B,7,Drifter,-43.0,3.0,No,,"Super Star, Fire Flower, Green Shell",421,32,2.74068,Super Mario Odyssey
Toadette,Toad Brigade,Mushroom Kingdom,Mach 8,Luma,D,D,B,16,Driver,98.0,3.04,No,No,"1-Up Mushroom, Super Mushroom, Fire Flower",291,66,5.0,Mario Kart 8 Deluxe
,Green Caps,Star World,         Comet Bike                           ,Koopa Troopa,B,B,B,15,Drifter,-99.0,0.0,No,,"Super Star, Green Shell, Red Shell",131,44,3.0,Mario Party Superstars
Bowser,GREEN CAPS,Toad Town,                  Scooter         ,Goomba,C,C,C,9,Blocker,-54.0,5.773149,Yes,,Green Shell,332,56,2.0,Mario Party Superstars
Waluigi,Koopa Clan,Mushroom Kingdom,Circuit Special,Koopa Troopa,S,B,S,9,D#rifter,106.0,5.0,Yes,Yes,"Banana Peel, Green Shell",354,90,3.0,Super Mario World
Toad,Koopa Clan,Yoshi's Island,Mach 8,Yoshi,S,C,D,7,Blocker,89.0,0.0,Yes,,"Banana Peel, Fire Flower",397,42,3.0,Mario Party Superstars
Rosalina,Sarasaland Stars,Donut Plains,Standard Kart,Goomba,C,B,B,9,Driver,44.0,5.0,Yes,,"Super Mushroom, Red Shell",74,72,1.0,Super Mario Odyssey
,Dino Buddies,Donut Plains,         Pipe Frame         ,Yoshi,A,C,A,15,Blocker,131.0,2.0,Yes,,"Banana Peel, 1-Up Mushroom",494,79,3.0,Mario Strikers
Daisy,Dino Buddies,Koopa Kingdom,Standard Kart,Luma,C,A,D,7,It.em Specialist,176.0,4.4086,No,No,"Fire Flower, 1-Up Mushroom",43,31,4.0,Super Mario World
Luigi,Red Caps,Star World,         Comet Bike                           ,Polterpup,C,C,S,15,Speedster,42.0,3.0,Yes,No,"Super Star, Red Shell, Banana Peel",347,68,7.0,Super Mario World
Wario,Red Caps,Koopa Kingdom,Pipe Frame,Polterpup,B,A,D,7,Driver,159.0,4.33376,No,No,"Fire Flower, Banana Peel",80,32,7.0,Super Mario Bros.
Luigi,Koopa Clan,Toad Town,Pipe Frame,Polterpup,C,C,B,9,Driver,67.0,3.0,No,Yes,"Fire Flower, Banana Peel",250,87,0.0,Mario Tennis Aces
Waluigi,,Star World,Circuit Special,lUMA,S,A,B,11,Item Specialist,-83.0,0.0,Yes,No,Red Shell,328,80,3.0,Super Mario Bros.
Daisy,Toad Brigade,Donut Plains,Pipe Frame,Shy Guy,,A,C,20,Dr&ifter,-76.0,1.486,Yes,Yes,Red Shell,198,42,2.0,Mario Strikers
Toadette,Tricksters,Mushroom Kingdom,                           Pipe Frame                           ,Yoshi,B,C,D,17,Driver,83.0,3.0,No,No,Banana Peel,107,33,4.0,Super Mario Odyssey
,Sarasaland Stars,Star World,                  Mach 8                           ,Toad,D,C,C,17,Item Specialist,-13.0,1.0,No,,"Fire Flower, Super Mushroom",210,94,0.0,Mario Strikers
,Tricksters,Toad Town,         Pipe Frame         ,Toad,S,D,A,23,Driver-,41.0,0.0,Yes,No,"Green Shell, Fire Flower",365,54,6.0,Super Mario Odyssey
Wario,Koopa Clan,Toad Town,                  Biddybuggy                  ,pOLTERPUP,S,C,D,16,Blocker,198.0,0.0,Yes,Yes,"Fire Flower, Red Shell, 1-Up Mushroom",285,41,10.0,Mario Strikers
Bowser Jr.,,Mushroom Kingdom,Mach 8,Polterpup,S,A,C,29,Dri_ver,-20.0,4.0,Yes,,"Fire Flower, Super Mushroom, Super Star",490,44,4.0,Super Mario Odyssey
,Tricksters,Yoshi's Island,         Standard Kart                           ,Yoshi,,D,B,11,Driver,151.0,4.0,No,,"Super Mushroom, Green Shell, 1-Up Mushroom",477,88,0.0,Mario Party Superstars
Toad,Red Caps,                  Toad Town                  ,Standard Kart,Polterpup,S,A,B,17,Driver,191.0,2.159,No,,Super Star,492,88,3.0,Super Mario Bros.
Rosalina,,Mushroom Kingdom,Comet Bike,Koopa Troopa,B,D,A,29,I'tem Specialist,66.0,4.0,Yes,,"1-Up Mushroom, Super Mushroom",479,68,1.0,Super Mario Odyssey
,KOOPA CLAN,Yoshi's Island,Scooter,lUMA,A,S,D,29,Dr-iver,114.0,5.0,Yes,,"Banana Peel, 1-Up Mushroom, Super Star",337,56,5.0,Mario Party Superstars
Mario,Green Caps,Koopa Kingdom,                  Comet Bike                  ,Goomba,,D,A,17,Driver`,29.0,4.0,No,No,Fire Flower,305,48,2.0,Mario Kart 8 Deluxe
,Mushroom Royalty,Toad Town,Mach 8,Koopa Troopa,D,D,S,9,Blocker,175.0,0.0,No,,Super Mushroom,41,48,8.0,Super Mario World
Yoshi,GREEN CAPS,Koopa Kingdom,Biddybuggy,Goomba,A,D,A,11,Drifter,-79.0,2.0,Yes,Yes,"Green Shell, 1-Up Mushroom, Super Mushroom",487,39,3.0,Super Mario World
Rosalina,Koopa Clan,Star World,Standard Kart,Koopa Troopa,C,A,S,15,Item Specialist,-59.0,0.0,Yes,,"Super Mushroom, Red Shell, Super Star",0,40,7.0,Mario Tennis Aces
Luigi,Red Caps,                           Koopa Kingdom                  ,Mach 8,Polterpup,D,C,C,27,Drifter,100.0,1.0,Yes,,"Fire Flower, Super Star",266,59,8.9,Mario Strikers
Bowser Jr.,Toad Brigade,Yoshi's Island,                           Standard Kart                           ,Koopa Troopa,S,D,C,24,Drifter,29.0,4.0,Yes,,"Fire Flower, Green Shell, Banana Peel",33,82,7.0,Mario Party Superstars
Toadette,Red Caps,Koopa Kingdom,Scooter,Polterpup,A,D,S,27,Dr+ifter,70.0,4.0,Yes,Yes,1-Up Mushroom,352,89,0.245035,Super Mario Bros.
Daisy,Koopa Clan,Donut Plains,Comet Bike,lUMA,C,D,B,10,Item Specialist,-28.0,1.312341,No,No,"Banana Peel, Green Shell",389,95,3.0,Mario Kart 8 Deluxe
Toad,Dino Buddies,Donut Plains,Comet Bike,Goomba,C,D,C,21,Item Specialist,-65.0,3.0,No,No,Red Shell,83,27,5.0,Super Mario Odyssey
Rosalina,Dino Buddies,Star World,                  Biddybuggy         ,Polterpup,D,S,C,18,Drifter,16.0,0.0,Yes,No,"1-Up Mushroom, Banana Peel, Super Mushroom",57,93,9.0,Mario Party Superstars
Luigi,DINO BUDDIES,Donut Plains,                  Biddybuggy                  ,Goomba,D,A,S,6,Speedster,31.0,1.67214,No,,"Banana Peel, Fire Flower, Red Shell",292,98,5.0,Super Mario Bros.
Toad,Sarasaland Stars,Yoshi's Island,Standard Kart,Koopa Troopa,B,S,D,29,Item Specialist,-9.0,1.0,Yes,No,"Green Shell, 1-Up Mushroom, Super Mushroom",188,64,4.0,Super Mario Bros.
Rosalina,TOAD BRIGADE,         Yoshi's Island                  ,         Circuit Special                           ,Yoshi,D,A,A,27,D#river,-7.0,3.0,Yes,No,"Super Star, 1-Up Mushroom",14,34,4.0,Mario Kart 8 Deluxe
Mario,Dino Buddies,Mushroom Kingdom,                  Comet Bike                           ,Shy Guy,S,A,B,7,Driver,101.0,3.0,No,,"Fire Flower, Super Mushroom, Banana Peel",325,87,6.0,Mario Kart 8 Deluxe
Bowser,Red Caps,Star World,Standard Kart,Yoshi,C,D,A,28,Drifte}r,94.0,2.035031,Yes,No,"Banana Peel, Red Shell",211,78,0.0,Mario Tennis Aces
Waluigi,Green Caps,Yoshi's Island,Scooter,Yoshi,S,C,C,28,Item Specialist,22.0,3.0,No,Yes,Green Shell,247,44,0.0,Super Mario Odyssey
Mario,Green Caps,Yoshi's Island,                  Pipe Frame                           ,Toad,C,A,B,17,Item Specialist,14.0,1.0,Yes,No,"Super Star, Fire Flower, 1-Up Mushroom",191,59,1.0,Super Mario Bros.
,MUSHROOM ROYALTY,Toad Town,Standard Kart,Goomba,,A,A,25,B=locker,-97.0,2.0,Yes,Yes,"Green Shell, Fire Flower, Super Mushroom",11,36,10.0,Mario Tennis Aces
Rosalina,Green Caps,         Toad Town         ,Standard Kart,Toad,A,B,S,8,Drifter,43.0,5.0,Yes,,"Super Mushroom, Super Star, 1-Up Mushroom",129,37,8.0,Mario Tennis Aces
Bowser Jr.,RED CAPS,Yoshi's Island,                           Standard Kart         ,Koopa Troopa,B,C,A,12,Item Specialist,152.0,3.3,Yes,,Red Shell,118,91,8.0,Mario Kart 8 Deluxe
,Red Caps,Star World,Mach 8,Luma,B,S,D,15,Item Specialist,-73.0,3.0,No,Yes,Fire Flower,98,51,0.0,Mario Tennis Aces
Bowser Jr.,Mushroom Royalty,                  Star World                           ,         Standard Kart         ,Luma,C,A,A,24,Blocker,189.0,5.6201,No,,Super Star,286,42,10.0,Super Mario Bros.
Waluigi,RED CAPS,Donut Plains,Pipe Frame,Shy Guy,S,B,C,8,Driver,22.0,2.0,No,,"Fire Flower, Banana Peel, Green Shell",364,56,7.0,Super Mario Odyssey
,Dino Buddies,Donut Plains,         Circuit Special                  ,Yoshi,C,D,B,13,Blocker,-36.0,1.0,No,Yes,Fire Flower,103,77,0.0,Mario Strikers
,Toad Brigade,Star World,Circuit Special,Polterpup,S,A,B,12,Speedster,-73.0,2.0,No,,"Banana Peel, Super Star, Super Mushroom",348,70,0.0,Super Mario Odyssey
Daisy,Koopa Clan,Donut Plains,Pipe Frame,Yoshi,A,C,A,21,Ite*m Specialist,187.0,4.56,Yes,,"Fire Flower, Super Mushroom",322,38,10.0,Mario Kart 8 Deluxe
Luigi,,Mushroom Kingdom,                           Circuit Special         ,Toad,A,A,D,28,Blocker,15.0,3.0,Yes,Yes,"Super Mushroom, Banana Peel, Fire Flower",385,66,1.0,Mario Kart 8 Deluxe
Luigi,Green Caps,Toad Town,Comet Bike,Toad,A,S,A,21,Speedster,83.0,5.0,Yes,Yes,"Fire Flower, Red Shell, Super Mushroom",381,33,8.0,Mario Kart 8 Deluxe
Bowser,Sarasaland Stars,Mushroom Kingdom,Standard Kart,Toad,A,D,S,9,Item Specialist,37.0,1.00864,Yes,,"Super Star, Super Mushroom",267,87,9.0,Mario Kart 8 Deluxe
Mario,Sarasaland Stars,Yoshi's Island,Circuit Special,Polterpup,A,S,S,21,B*locker,94.0,3.0,Yes,No,"Banana Peel, Super Star, Fire Flower",97,71,0.0,Super Mario Bros.
Toadette,Sarasaland Stars,Yoshi's Island,Pipe Frame,Goomba,B,C,A,17,Item Specialist,-21.0,3.0,Yes,Yes,Red Shell,129,100,7.0,Super Mario Odyssey
Toad,Tricksters,Star World,Mach 8,Yoshi,A,D,C,26,Item Spec;ialist,89.0,2.04749,No,No,"Red Shell, Fire Flower",428,88,4.0,Mario Kart 8 Deluxe
Bowser Jr.,Green Caps,Star World,Biddybuggy,Yoshi,,C,D,16,Blocker,28.0,5.0,Yes,,"Banana Peel, Green Shell, Super Star",403,100,5.0,Super Mario World
Waluigi,Red Caps,Star World,                           Mach 8                           ,Luma,S,S,B,14,Drifter,12.0,2.0,No,Yes,"Red Shell, Super Star",338,80,10.0,Super Mario Bros.
Peach,DINO BUDDIES,Mushroom Kingdom,                  Biddybuggy                  ,Yoshi,D,B,D,6,Item Specialist,166.0,4.0,Yes,Yes,Banana Peel,486,75,1.0,Mario Strikers
Bowser,Red Caps,Star World,Circuit Special,Toad,S,B,C,5,Item Specialist,2.0,1.0,Yes,,1-Up Mushroom,198,53,10.0,Super Mario Bros.
,Sarasaland Stars,Yoshi's Island,Standard Kart,Goomba,,C,A,5,Drifter,100.0,1.0,Yes,,"Super Mushroom, Super Star",439,53,8.0,Super Mario World
Toadette,Green Caps,Toad Town,Scooter,Toad,A,B,B,15,Speedster,-60.0,3.0,No,Yes,"Super Star, 1-Up Mushroom, Super Mushroom",1,32,0.0,Mario Party Superstars
Waluigi,Koopa Clan,Mushroom Kingdom,                           Pipe Frame                  ,Luma,,D,B,14,Driver,67.0,1.0,Yes,Yes,"Green Shell, Red Shell, Fire Flower",330,63,7.0,Mario Tennis Aces
,Dino Buddies,         Star World                           ,         Pipe Frame         ,Shy Guy,B,C,D,23,Blocker,52.0,5.0,No,Yes,"Banana Peel, Red Shell, Fire Flower",204,35,5.0,Super Mario World
Peach,GREEN CAPS,Star World,Circuit Special,Toad,C,D,D,19,Speeds\ter,47.0,3.0,Yes,,Green Shell,261,54,0.0,Mario Party Superstars
Peach,Sarasaland Stars,Toad Town,Mach 8,Toad,B,B,D,15,Driver,73.0,0.0,No,No,"Green Shell, Super Mushroom",246,54,2.0,Super Mario Odyssey
Bowser,Toad Brigade,Mushroom Kingdom,Comet Bike,Goomba,S,B,C,22,Speedster,169.0,0.0,Yes,No,"1-Up Mushroom, Red Shell",429,84,3.0,Super Mario Bros.
,,Koopa Kingdom,Standard Kart,Yoshi,S,A,A,18,Drifter,-12.0,4.0,No,No,"Fire Flower, Banana Peel, Green Shell",177,62,4.0,Mario Tennis Aces
Toadette,,Toad Town,         Mach 8         ,Toad,A,B,D,15,Driver,178.0,5.0,Yes,,"Fire Flower, Banana Peel, Super Star",184,72,9.0,Super Mario World
Peach,GREEN CAPS,Mushroom Kingdom,Scooter,Shy Guy,,B,C,9,Speed&ster,95.0,1.0,Yes,Yes,Red Shell,99,75,2.0,Mario Strikers
,Tricksters,Star World,                  Pipe Frame                  ,pOLTERPUP,D,C,S,8,Block^er,-58.0,1.0,Yes,Yes,Red Shell,10,54,7.0,Super Mario World
,Mushroom Royalty,Donut Plains,Circuit Special,tOAD,D,D,S,30,Item Specialist,-16.0,4.0,No,,"Green Shell, 1-Up Mushroom, Super Star",413,68,6.0,Mario Kart 8 Deluxe
Luigi,GREEN CAPS,Koopa Kingdom,                           Biddybuggy                  ,Yoshi,S,D,D,22,Drift~er,-37.0,0.0,No,,"Super Mushroom, Red Shell",114,53,7.0,Super Mario Bros.
,Mushroom Royalty,Star World,Scooter,Toad,C,D,S,15,Item Specialist,-11.0,3.2,Yes,,Fire Flower,294,53,8.0,Mario Strikers
Toad,Toad Brigade,Mushroom Kingdom,Biddybuggy,Luma,S,B,C,8,Driver,-51.0,0.0,No,,Super Star,487,38,2.0,Mario Strikers
,,Donut Plains,Mach 8,Koopa Troopa,S,D,S,5,Item Specialist,115.0,2.0,Yes,Yes,1-Up Mushroom,2,30,8.0,Mario Tennis Aces
Bobwser,,Toad Town,Scooter,Toad,S,B,A,14,Item Specialist,39.0,0.0,No,Yes,Super Mushroom,111,35,8.0,Super Mario Odyssey
Luigi,Koopa Clan,Star World,         Comet Bike                  ,Goomba,C,S,B,15,Blocker,111.0,1.0,No,No,Banana Peel,306,50,10.0,Mario Tennis Aces
Waluigi,Red Caps,Star World,Pipe Frame,gOOMBA,S,C,C,7,Speedster,-96.0,1.0,Yes,No,"Fire Flower, Super Mushroom, Green Shell",378,34,5.503,Super Mario World
Peach,Mushroom Royalty,                  Mushroom Kingdom         ,                           Pipe Frame                           ,Goomba,S,A,A,30,Bl/ocker,-19.0,1.0,Yes,Yes,Green Shell,353,38,8.0,Super Mario Odyssey
Peach,Toad Brigade,Toad Town,Mach 8,Koopa Troopa,D,S,S,27,Drifter,-82.0,0.0,Yes,,"Fire Flower, Super Mushroom, Red Shell",142,46,6.0,Mario Strikers
,Mushroom Royalty,                  Donut Plains         ,Scooter,Koopa Troopa,D,C,D,29,Speedst*er,-32.0,4.74,Yes,,Banana Peel,28,70,6.0,Super Mario Bros.
,TRICKSTERS,Mushroom Kingdom,Biddybuggy,Goomba,S,B,B,8,Speedster,13.0,5.0,Yes,Yes,Red Shell,24,70,5.0,Mario Party Superstars
,Tricksters,Koopa Kingdom,Standard Kart,Koopa Troopa,D,B,S,23,Item Specialis.t,141.0,5.0,Yes,No,"Green Shell, 1-Up Mushroom",249,88,8.0,Super Mario World
,TRICKSTERS,Yoshi's Island,Comet Bike,Polterpup,A,A,S,22,Speedster,-32.85,5.0,Yes,No,"Super Star, Super Mushroom",221,89,1.3523,Super Mario World
Bowser,GREEN CAPS,Koopa Kingdom,                           Standard Kart                           ,Polterpup,,C,D,24,Speedster,-59.0,2.0,Yes,No,1-Up Mushroom,220,89,9.0,Mario Party Superstars
Toad,,Koopa Kingdom,Standard Kart,Goomba,B,S,B,7,Speedster,-24.0,1.0,Yes,Yes,"Super Mushroom, Red Shell",325,97,3.0,Mario Strikers
,Koopa Clan,Mushroom Kingdom,Mach 8,Luma,S,C,D,29,Driver,49.0,5.0,No,Yes,"Red Shell, Banana Peel, Super Mushroom",217,100,2.0,Super Mario Bros.
,Mushroom Royalty,Toad Town,                           Pipe Frame                  ,Toad,B,A,D,19,Drifter,181.0,2.0,No,,1-Up Mushroom,210,99,1.0,Mario Tennis Aces
Waluigi,Tricksters,Yoshi's Island,Pipe Frame,Toad,S,B,A,7,Blocker,18.0,1.0,No,No,1-Up Mushroom,328,98,10.0,Mario Tennis Aces
Daisy,Green Caps,Toad Town,Circuit Special,Toad,D,A,D,5,Dri\fter,-79.0,0.0,Yes,No,"Red Shell, Green Shell",417,28,3.0,Super Mario Odyssey
Waluigi,Red Caps,Toad Town,Mach 8,Luma,B,D,S,7,Blocker,79.0,4.0,No,,"Red Shell, Super Mushroom",143,73,3.0,Super Mario Odyssey
Toadette,RED CAPS,Donut Plains,Comet Bike,Goomba,C,A,A,24,Driver,-22.0,2.0,Yes,Yes,Red Shell,23,27,5.0,Super Mario Bros.
,Koopa Clan,Yoshi's Island,Scooter,Toad,A,B,D,5,Driver,159.0,0.0,No,No,"Super Star, Fire Flower",491,32,8.0,Mario Kart 8 Deluxe
,Red Caps,Toad Town,Mach 8,Polterpup,B,B,S,27,Speedster,123.0,0.0,Yes,Yes,"Banana Peel, Green Shell",116,88,0.0,Mario Strikers
Mario,Koopa Clan,                  Donut Plains         ,Comet Bike,Koopa Troopa,A,A,C,27,Blocker.,165.0,0.0,Yes,No,"Green Shell, Super Mushroom, 1-Up Mushroom",113,62,1.0,Mario Party Superstars
,Dino Buddies,Toad Town,Circuit Special,Koopa Troopa,,S,A,9,Speedster,-81.0,1.0,No,Yes,Banana Peel,488,30,1.0,Super Mario Odyssey
Toadette,TRICKSTERS,Toad Town,Scooter,Koopa Troopa,S,C,S,26,Blocker,-34.0,1.0,Yes,Yes,"1-Up Mushroom, Banana Peel",86,63,9.0,Mario Party Superstars
Yoshi,Tricksters,mUSHROOM kINGDOM,Scooter,Toad,S,A,D,15,Speedster,17.0,3.0,No,No,"1-Up Mushroom, Fire Flower, Super Mushroom",471,89,5.0,Mario Strikers
Toadette,TRICKSTERS,Star World,Biddybuggy,Koopa Troopa,B,S,D,26,Blocker,10.0,4.0,Yes,,Super Mushroom,239,66,5.0,Mario Party Superstars
Peach,TRICKSTERS,Mushroom Kingdom,Standard Kart,Shy Guy,B,A,C,25,D&rifter,-83.0,4.0,Yes,Yes,Super Mushroom,93,52,1.9642,Mario Party Superstars
Daisy,Dino Buddies,Mushroom Kingdom,Scooter,Shy Guy,S,C,A,30,Driver,142.0,0.0,No,No,Red Shell,401,31,5.0,Super Mario Odyssey
Luigi,DINO BUDDIES,Koopa Kingdom,Circuit Special,Polterpup,B,B,C,8,Speedster,84.0,2.0,Yes,Yes,"Super Star, Fire Flower",329,93,5.0,Super Mario Bros.
,Sarasaland Stars,Toad Town,Biddybuggy,Goomba,D,A,B,15,"Item S""pecialist",195.0,1.0,No,Yes,Super Star,350,96,0.0,Super Mario Odyssey
Toadette,MUSHROOM ROYALTY,Yoshi's Island,Mach 8,Goomba,C,S,D,12,Speedster,-57.0,4.0,Yes,,1-Up Mushroom,14,36,6.0,Mario Party Superstars
Bowser Jr.,Sarasaland Stars,         Mushroom Kingdom                           ,Biddybuggy,Yoshi,B,A,D,5,Speedster,-90.0,4.0,No,,Banana Peel,309,30,3.0,Mario Party Superstars
Waluigi,,Yoshi's Island,Circuit Special,Yoshi,S,C,B,5,Speedster,106.0,4.4,No,,"Green Shell, Banana Peel, Super Mushroom",61,66,9.0,Super Mario Odyssey
Luigi,Green Caps,Mushroom Kingdom,Mach 8,Toad,C,C,D,12,Spe*edster,-88.0,4.0,No,No,"Banana Peel, Super Mushroom",118,73,7.0,Super Mario World
Bowser Jr.,Dino Buddies,Toad Town,Mach 8,Yoshi,S,S,B,29,Drifter,-72.0,1.0,No,Yes,"Green Shell, Banana Peel",230,66,5.0,Mario Strikers
Peachs,Dino Buddies,Star World,Scooter,Goomba,S,S,C,25,Blocker,121.0,4.0,No,,"1-Up Mushroom, Super Mushroom",182,93,7.0,Mario Kart 8 Deluxe
,,Toad Town,Comet Bike,Luma,C,B,C,22,Item Specialist,152.0,0.0,No,Yes,Super Mushroom,248,42,9.0,Mario Strikers
,Koopa Clan,Star World,Biddybuggy,Polterpup,D,A,D,30,Blocker,-49.0,2.494,No,Yes,Super Mushroom,423,26,6.0,Mario Strikers
Peach,Koopa Clan,                  Toad Town                  ,Pipe Frame,Polterpup,D,S,C,18,Speed.ster,-43.0,4.0,Yes,,"Red Shell, Fire Flower",107,86,7.0,Super Mario World
Bowser Jr.,Sarasaland Stars,Yoshi's Island,Pipe Frame,Polterpup,S,D,C,27,Item Specialist,189.0,2.0,Yes,No,Red Shell,19,71,8.0,Mario Party Superstars
Wario,RED CAPS,Star World,Standard Kart,Yoshi,C,D,A,13,Drifter,-19.0,0.0,Yes,,"Banana Peel, Super Mushroom, Fire Flower",11,32,2.0,Mario Party Superstars
